BTCUSDT,2021-09-11 16:00:00,45125.43000000,45221.99000000,44947.03000000,45207.87000000,561.02632000,19453,238.28169000,10744467.32774100
BTCUSDT,2021-09-11 16:30:00,45207.87000000,45488.56000000,45166.00000000,45475.74000000,748.72016000,22167,411.86512000,18662167.52168160
BTCUSDT,2021-09-11 17:00:00,45475.74000000,45727.49000000,45414.33000000,45675.53000000,1071.21477000,31651,563.47542000,25685621.01118090
BTCUSDT,2021-09-11 17:30:00,45675.52000000,45683.67000000,45523.46000000,45668.00000000,638.45532000,18446,289.88778000,13221344.01620600
BTCUSDT,2021-09-11 18:00:00,45668.00000000,45689.20000000,45501.00000000,45593.52000000,660.83292000,20377,266.31369000,12140306.69480200
BTCUSDT,2021-09-11 18:30:00,45593.52000000,45649.58000000,45363.22000000,45555.04000000,553.15575000,16950,223.93557000,10208063.00791840
BTCUSDT,2021-09-11 19:00:00,45555.68000000,45796.93000000,45444.44000000,45660.00000000,764.08145000,26106,403.13346000,18390279.03558620
BTCUSDT,2021-09-11 19:30:00,45660.01000000,45743.66000000,45543.61000000,45569.28000000,694.21099000,20885,352.69735000,16098568.51479620
BTCUSDT,2021-09-11 20:00:00,45569.27000000,45633.18000000,45473.61000000,45519.18000000,536.80507000,28733,235.37599000,10723487.37518460
BTCUSDT,2021-09-11 20:30:00,45519.18000000,45645.87000000,45379.64000000,45620.44000000,642.12127000,31722,337.35660000,15353817.12924320
BTCUSDT,2021-09-11 21:00:00,45618.60000000,45768.00000000,45527.38000000,45687.79000000,720.48292000,32794,352.62625000,16093582.27411650
BTCUSDT,2021-09-11 21:30:00,45685.21000000,45745.63000000,45630.94000000,45675.13000000,643.20830000,32971,278.07578000,12704040.30514550
BTCUSDT,2021-09-11 22:00:00,45675.14000000,45698.30000000,45551.74000000,45578.36000000,571.09483000,29367,258.08196000,11766736.65395320
BTCUSDT,2021-09-11 22:30:00,45578.35000000,45613.06000000,45494.60000000,45573.99000000,475.10036000,28521,203.29772000,9259303.74283350
BTCUSDT,2021-09-11 23:00:00,45573.99000000,45660.03000000,45405.50000000,45644.99000000,776.85944000,28142,287.20250000,13075489.01570450
BTCUSDT,2021-09-11 23:30:00,45644.99000000,45987.93000000,45644.99000000,45853.71000000,1040.56010000,34314,521.09966000,23894398.00462370
BTCUSDT,2021-09-12 00:00:00,45853.71000000,45888.33000000,45694.16000000,45714.48000000,566.33333000,19907,236.11686000,10813171.11681570
BTCUSDT,2021-09-12 00:30:00,45714.47000000,45746.58000000,45609.00000000,45626.30000000,406.56295000,14934,177.32381000,8101256.76951940
BTCUSDT,2021-09-12 01:00:00,45626.55000000,45665.10000000,45468.80000000,45604.83000000,510.18269000,17436,248.02278000,11307435.66562710
BTCUSDT,2021-09-12 01:30:00,45604.83000000,45668.82000000,45511.96000000,45647.33000000,342.91880000,13662,182.16423000,8304045.54918620
BTCUSDT,2021-09-12 02:00:00,45647.34000000,45707.91000000,45420.85000000,45456.25000000,408.87540000,18568,173.38387000,7905175.61814290
BTCUSDT,2021-09-12 02:30:00,45456.26000000,45486.56000000,45300.00000000,45357.06000000,667.26527000,19360,243.57386000,11056825.35881230
BTCUSDT,2021-09-12 03:00:00,45360.57000000,45426.63000000,45150.00000000,45236.03000000,1014.17329000,23518,379.09743000,17157107.13003910
BTCUSDT,2021-09-12 03:30:00,45236.02000000,45369.01000000,45220.00000000,45300.21000000,422.26152000,13932,207.06754000,9381934.23322300
BTCUSDT,2021-09-12 04:00:00,45300.22000000,45450.00000000,45267.65000000,45439.20000000,410.02891000,16760,215.47653000,9772951.90955550
BTCUSDT,2021-09-12 04:30:00,45439.20000000,45441.05000000,45322.49000000,45380.00000000,308.61460000,13950,158.22110000,7180740.41555920
BTCUSDT,2021-09-12 05:00:00,45380.00000000,45382.47000000,45102.00000000,45162.94000000,644.14335000,18211,268.41350000,12138876.19516210
BTCUSDT,2021-09-12 05:30:00,45162.97000000,45282.03000000,45006.00000000,45088.95000000,661.64411000,17168,270.87179000,12226143.28887490
BTCUSDT,2021-09-12 06:00:00,45088.94000000,45221.84000000,44974.79000000,45217.23000000,717.72290000,43953,361.05472000,16281761.51683170
BTCUSDT,2021-09-12 06:30:00,45211.42000000,45214.29000000,44976.00000000,45173.69000000,474.10951000,37019,225.07628000,10144406.55740870
BTCUSDT,2021-09-12 07:00:00,45173.68000000,45297.28000000,45003.99000000,45020.23000000,688.26822000,27336,317.64631000,14343814.61875250
BTCUSDT,2021-09-12 07:30:00,45020.23000000,45049.01000000,44769.50000000,44953.98000000,1096.89960000,33694,400.92646000,18003384.10203920
BTCUSDT,2021-09-12 08:00:00,44953.99000000,45014.79000000,44742.06000000,44810.63000000,656.42591000,17006,253.32060000,11359693.01369540
BTCUSDT,2021-09-12 08:30:00,44816.59000000,44972.10000000,44780.00000000,44949.97000000,418.70735000,12199,200.63855000,9002912.39485870
BTCUSDT,2021-09-12 09:00:00,44949.98000000,45261.21000000,44907.09000000,45193.02000000,537.99062000,16206,263.22581000,11872929.17240180
