2021-08-25 00:41:43.918197,BNBUSDT,Buy,470.92,0
2021-08-25 00:42:02.695901,BNBUSDT,Sell,470.9,0
2021-08-25 00:42:35.624791,BNBUSDT,Buy,470.7,0
2021-08-25 00:42:50.086593,BNBUSDT,Sell,470.5,0
2021-08-25 00:43:08.426293,BNBUSDT,Buy,470.67,0
2021-08-25 00:43:36.700546,BNBUSDT,Sell,470.46,0
2021-08-25 00:43:52.693981,BNBUSDT,Buy,470.5,0
2021-08-25 00:44:01.992497,BNBUSDT,Sell,470.32,0
2021-08-25 00:44:21.972772,BNBUSDT,Buy,470.68,0
2021-08-25 00:44:34.762038,BNBUSDT,Sell,470.62,0
2021-08-25 00:45:00.058995,BNBUSDT,Buy,470.68,0
2021-08-25 00:45:04.489074,BNBUSDT,Sell,470.51,0
2021-08-25 00:46:06.238669,BNBUSDT,Buy,469.73,0
2021-08-25 00:46:46.205276,BNBUSDT,Sell,469.77,0
2021-08-25 00:47:19.657682,BNBUSDT,Buy,469.83,0
2021-08-25 00:47:42.552018,BNBUSDT,Sell,469.66,0
2021-08-25 00:48:13.953631,BNBUSDT,Buy,469.57,0
2021-08-25 00:48:29.904068,BNBUSDT,Sell,469.82,0
2021-08-25 00:48:51.033252,BNBUSDT,Buy,469.89,0
2021-08-25 00:49:46.361940,BNBUSDT,Sell,470.66,0
2021-08-25 00:50:13.609531,BNBUSDT,Buy,470.65,0
2021-08-25 00:50:34.830604,BNBUSDT,Sell,470.79,0
2021-08-25 00:51:15.854599,BNBUSDT,Buy,469.93,0
2021-08-25 00:51:35.026446,BNBUSDT,Sell,469.23,0
2021-08-25 00:51:48.295099,BNBUSDT,Buy,469.26,0
2021-08-25 00:51:52.528602,BNBUSDT,Sell,468.94,0
2021-08-25 00:52:05.836141,BNBUSDT,Buy,469.2,0
2021-08-25 00:52:30.531997,BNBUSDT,Sell,470.0,0
2021-08-25 00:53:13.622126,BNBUSDT,Buy,469.06,0
2021-08-25 00:53:19.246230,BNBUSDT,Sell,468.76,0
2021-08-25 00:53:29.353792,BNBUSDT,Buy,468.94,0
2021-08-25 00:53:36.713603,BNBUSDT,Sell,468.06,0
2021-08-25 00:54:20.524667,BNBUSDT,Buy,467.79,0
2021-08-25 00:54:34.714832,BNBUSDT,Sell,467.58,0
2021-08-25 00:54:41.789544,BNBUSDT,Buy,467.86,0
2021-08-25 00:54:50.290644,BNBUSDT,Sell,467.68,0
2021-08-25 00:55:02.528512,BNBUSDT,Buy,467.63,0
2021-08-25 00:55:23.147605,BNBUSDT,Sell,468.22,0
2021-08-25 00:55:27.402909,BNBUSDT,Buy,468.49,0
2021-08-25 00:55:31.673482,BNBUSDT,Sell,468.28,0
2021-08-25 00:55:40.242399,BNBUSDT,Buy,468.42,0
2021-08-25 00:55:51.923460,BNBUSDT,Sell,468.1,0
2021-08-25 00:56:06.150307,BNBUSDT,Buy,468.22,0
2021-08-25 00:56:22.683737,BNBUSDT,Sell,468.24,0
2021-08-25 00:56:28.665766,BNBUSDT,Buy,468.33,0
2021-08-25 00:57:01.336953,BNBUSDT,Sell,468.67,0
2021-08-25 00:57:16.139940,BNBUSDT,Buy,468.69,0
2021-08-25 00:57:20.817501,BNBUSDT,Sell,468.5,0
2021-08-25 00:57:23.864538,BNBUSDT,Buy,468.65,0
2021-08-25 00:57:44.792222,BNBUSDT,Sell,468.52,0
2021-08-25 00:58:15.879775,BNBUSDT,Buy,468.64,0
2021-08-25 00:59:04.747001,BNBUSDT,Sell,469.24,0
2021-08-25 00:59:07.643354,BNBUSDT,Buy,469.39,0
2021-08-25 00:59:11.947598,BNBUSDT,Sell,468.7,0
2021-08-25 00:59:15.336069,BNBUSDT,Buy,468.85,0
2021-08-25 00:59:21.283875,BNBUSDT,Sell,468.49,0
2021-08-25 00:59:38.509712,BNBUSDT,Buy,468.37,0
2021-08-25 00:59:47.275835,BNBUSDT,Sell,468.22,0
2021-08-25 01:00:05.092871,BNBUSDT,Buy,467.9,0
2021-08-25 01:01:24.416131,BNBUSDT,Sell,469.62,0
2021-08-25 01:01:30.278155,BNBUSDT,Buy,469.94,0
2021-08-25 01:01:55.542965,BNBUSDT,Sell,469.66,0
2021-08-25 01:02:26.446748,BNBUSDT,Buy,469.12,0
2021-08-25 01:02:34.951816,BNBUSDT,Sell,468.41,0
2021-08-25 01:02:46.619254,BNBUSDT,Buy,468.41,0
2021-08-25 01:02:52.607463,BNBUSDT,Sell,468.08,0
2021-08-25 01:02:59.894465,BNBUSDT,Buy,468.46,0
2021-08-25 01:03:09.113389,BNBUSDT,Sell,467.96,0
2021-08-25 01:03:21.164874,BNBUSDT,Buy,468.22,0
2021-08-25 01:03:24.353210,BNBUSDT,Sell,467.71,0
2021-08-25 01:03:30.245237,BNBUSDT,Buy,467.71,0
2021-08-25 01:03:37.519647,BNBUSDT,Sell,467.55,0
2021-08-25 01:03:46.690022,BNBUSDT,Buy,467.57,0
2021-08-25 01:03:54.561970,BNBUSDT,Sell,467.74,0
2021-08-25 01:04:08.823729,BNBUSDT,Buy,467.72,0
2021-08-25 01:04:16.199355,BNBUSDT,Sell,468.0,0
2021-08-25 01:04:24.984866,BNBUSDT,Buy,468.18,0
2021-08-25 01:04:36.598713,BNBUSDT,Sell,468.25,0
2021-08-25 01:04:39.464040,BNBUSDT,Buy,468.39,0
2021-08-25 01:04:57.137279,BNBUSDT,Sell,468.31,0
2021-08-25 01:05:05.419641,BNBUSDT,Buy,468.3,0
2021-08-25 01:06:03.489893,BNBUSDT,Sell,469.41,0
2021-08-25 01:06:10.580409,BNBUSDT,Buy,469.6,0
2021-08-25 01:06:16.463845,BNBUSDT,Sell,469.76,0
2021-08-25 01:06:27.775571,BNBUSDT,Buy,470.28,0
2021-08-25 01:06:34.895478,BNBUSDT,Sell,469.85,0
2021-08-25 01:06:39.188675,BNBUSDT,Buy,470.11,0
2021-08-25 01:06:47.729173,BNBUSDT,Sell,469.64,0
2021-08-25 01:06:55.322726,BNBUSDT,Buy,470.27,0
2021-08-25 01:07:00.999260,BNBUSDT,Sell,469.84,0
2021-08-25 01:07:14.125895,BNBUSDT,Buy,470.21,0
2021-08-25 01:07:24.064630,BNBUSDT,Sell,469.91,0
2021-08-25 01:07:33.224749,BNBUSDT,Buy,470.2,0
2021-08-25 01:07:41.973552,BNBUSDT,Sell,470.18,0
2021-08-25 01:07:47.609963,BNBUSDT,Buy,470.44,0
2021-08-25 01:08:00.657681,BNBUSDT,Sell,470.2,0
2021-08-25 01:08:08.364544,BNBUSDT,Buy,470.41,0
2021-08-25 01:08:24.016115,BNBUSDT,Sell,470.22,0
2021-08-25 01:08:35.438472,BNBUSDT,Buy,470.04,0
2021-08-25 01:09:21.612059,BNBUSDT,Sell,470.68,0
2021-08-25 01:09:25.871153,BNBUSDT,Buy,471.1,0
2021-08-25 01:09:31.565647,BNBUSDT,Sell,470.79,0
2021-08-25 01:09:44.990818,BNBUSDT,Buy,470.79,0
2021-08-25 01:09:54.036290,BNBUSDT,Sell,470.52,0
2021-08-25 01:10:45.134828,BNBUSDT,Buy,469.86,0
